Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Lasiopsocus								Lasiopsocus michaelseni	Enderlein, 1907	Lasiopsocus michaelseni; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Lasiopsocus								Lasiopsocus simulatus	Smithers, 1983	Lasiopsocus michaelseni (Smithers, 1977); 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Kaindipsocus								Kaindipsocus emarginatus	Smithers, 1997	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Kaindipsocus								Kaindipsocus marksae	Smithers, 1997	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Kaindipsocus								Kaindipsocus mixtus	Smithers & Thornton, 1981	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Kaindipsocus								Kaindipsocus splendidus	Lienhard, 2008	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma brevistylus	(Enderlein, 1903)	Clematostigma brevistylus; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma fumatum	(Enderlein, 1903)	Clematostigma fumatum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma hyalinum	(Okamoto, 1907)	Clematostigma hyalinum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma indicum	(Enderlein, 1903)	Clematostigma indicum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma lunulatum	Schmidt & Thornton, 1993	Clematostigma lunulata; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma maculiceps	(Enderlein, 1903)	Clematostigma maculiceps; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma paraguayense	Enderlein, 1910	Clematostigma paraguayense; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma striatum	Schmidt & Thornton, 1993	Clematostigma striata; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma subcostale	(Okamoto, 1907)	Clematostigma subcostalis; Clematostigma subcostale; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma vinctum	(Enderlein, 1903)	Clematostigma vinctus; Clematostigma vinctum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma sasmoko	Endang, Thornton & New, 2002	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Clematostigma								Clematostigma forcipatum	Li, 2002	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma bifurcatum	Smithers, 1984	Tanystigma bifurcata; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma dubium	(New, 1974)	Tanystigma dubium; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma edwardsi	(New, 1974)	Tanystigma edwardsi; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma elongatum	Smithers, 1984	Tanystigma elongata; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma inglewoodense	(New, 1974)	Tanystigma inglewoodense; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma latimentulum	(Smithers, 1977)	Tanystigma latimentula; Tanystigma latimentulum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma longitibia	Smithers, 1998	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma notiale	(Smithers, 1972)	Tanystigma notialis; Tanystigma notiale; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma paulum	(Smithers, 1977)	Tanystigma paula; Tanystigma paulum; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma striatifrons	(McLachlan, 1866)	Tanystigma striatifrons; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma tardipes	(Edwards, 1950)	Tanystigma tardipes; 
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma valvula	Schmidt & Thornton, 1993	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma maddeni	Schmidt & New, 2008	
Psocodea	Psocomorpha	Psocetae				Psocidae	Kaindipsocinae	Tanystigma								Tanystigma westae	Schmidt & New, 2008	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis albofasciata	(Badonnel, 1949)	Archipsocopsis albofasciatus; Archipsocopsis albofasciata; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis aneura	(Badonnel, 1948)	Archipsocopsis aneura; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis antigua	(Mockford, 1969)	Archipsocopsis antiguus; Archipsocopsis antigua; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis balli	(Badonnel, 1948)	Archipsocopsis balli; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis bicolor	(Badonnel, 1949)	Archipsocopsis bicolor; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis bifurcata	(Smithers, 1958)	Archipsocopsis bifurcatus; Archipsocopsis bifurcata; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis biguttata	(Pearman, 1936)	Archipsocopsis biguttatus; Archipsocopsis biguttata; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis cubana	Badonnel, 1977	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis dybasi	(Thornton, Lee & Chui, 1972)	Archipsocopsis dybasi; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis fernandi	(Pearman, 1934)	Archipsocopsis fernandi; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis frater	(Mockford, 1957)	Archipsocopsis frater; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis inornata	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis intermedia	(Smithers, 1964)	Archipsocopsis intermedius; Archipsocopsis intermedia; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis machadoi	(Badonnel, 1955)	Archipsocopsis machadoi; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis mendax	(Badonnel, 1948)	Archipsocopsis infuscata Badonnel, 1973; Archipsocopsis mendax; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis minuta	(Badonnel, 1955)	Archipsocopsis minutus; Archipsocopsis minuta; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis nana	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis parvula	(Mockford, 1953)	Archipsocopsis parvulus; Archipsocopsis parvula; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocopsis								Archipsocopsis virgata	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus alternatus	Cole, New & Thornton, 1989	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus angolensis	Badonnel, 1977	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus badonneli	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus brasilianus	Enderlein, 1906	Archipsocus brasilianus; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus broadheadi	Badonnel, 1983	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus castrii	Badonnel, 1978	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus cayennensis	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus cervinoides	Badonnel, 1987	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus cervinus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus corbetae	Smithers, 1964	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus costalimai	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus enderleini	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus etiennei	Badonnel, 1976	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus floridanus	Mockford, 1953	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus fuscopalpus	Badonnel, 1955	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus ghesquierei	Badonnel, 1946	Archipsocus macropterus Badonnel, 1946; Archipsocus albomaculatus Badonnel, 1955; Archipsocus ghesquierei; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus gibberophallus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus granulosus	Badonnel, 1978	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus gurneyi	Mockford, 1953	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus indentatus	Mockford, 1991	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus jaliscoensis	Badonnel, 1987	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus lenkoi	Badonnel, 1978	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus lineatus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus longicornis	Badonnel, 1955	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus madecassus	Badonnel, 1976	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus marginalis	Badonnel, 1983	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus minutillus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus mockfordi	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus modestus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus nadleri	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus neens	Enderlein, 1914	Archipsocus congolensis Badonnel, 1948; Archipsocus neens; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus newi	Badonnel, 1978	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus nomas	Gurney, 1939	Archipsocus nomas; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus oligochaetus	Badonnel, 1949	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus panama	Gurney, 1939	Archipsocus panama; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus passosi	Badonnel, 1977	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus pearmani	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus perplexus	Badonnel, 1980	Archipsocus ghesquierei Badonnel, 1977; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus puber	Hagen, 1882	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus recens	Enderlein, 1903	Archipsocus brevipennis Enderlein, 1903; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus sanurensis	Thornton, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus spinosus	Thornton, Lee & Chui, 1972	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus tenebricosus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus textor	Enderlein, 1911	Archipsocus dexter [sic] Enderlein, 1911; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus venezuelensis	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus vittatus	New, 1973	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Archipsocinae	Archipsocus								Archipsocus polytrichus	Li, 2002	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Notarchipsocus								Notarchipsocus fasciipennis	Mockford, 1991	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Notarchipsocus								Notarchipsocus macrurus	(New, 1973)	Notarchipsocus macrurus; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus apicalis	(New, 1973)	Pararchipsocus apicalis; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus costaricensis	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus denticulatus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus elongatus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus laetior	(New, 1973)	Pararchipsocus laetior; 
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus mixtecus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus pacificus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus panamanus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus poblanus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus radulosus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pararchipsocus								Pararchipsocus rosalesi	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pseudarchipsocus								Pseudarchipsocus guajiro	Mockford, 1974	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pseudarchipsocus								Pseudarchipsocus veracruzanus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Archipsocetae				Archipsocidae	Pararchipsocinae	Pseudarchipsocus								Pseudarchipsocus yucatanus	Badonnel, Mockford & Garcia Aldrete, 1984	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia boricuensis	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia chiapensis	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia veracruzensis	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia jareviana	(Garcia Aldrete, 1994)	Garcialdretia jarevianus; Garcialdretia jareviana; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia dardana	(Banks, 1941)	Garcialdretia dardanus; Garcialdretia dardana; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Garcialdretia								Garcialdretia jamaicensis	(Turner, 1975)	Garcialdretia jamaicensis; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus africanus	Broadhead & Richards, 1982	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus basilewskyi	(Smithers, 1960)	Haplophallus basilewskyi; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus boninensis	Thornton, Lee & Chui, 1972	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus chilensis	Thornton & Lyall, 1978	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus chinensis	Li, 1995	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus clarus	Mockford, 1996	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus comptoni	Cole, New & Thornton, 1989	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus cubitalis	New & Thornton, 1976	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus emmus	Smithers & Thornton, 1974	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus fenestristigma	(Enderlein, 1931)	Haplophallus fenestristigma; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus fuscipennis	Thornton & Smithers, 1978	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus fuscistigma	Thornton, Lee & Chui, 1972	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus insignis	Mockford, 1996	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus leopardina	(Williner, 1943)	Haplophallus leopardina; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus leptus	Thornton & New, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus maculatus	(Tillyard, 1923)	Haplophallus maculatus; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus oblongatus	Thornton & Smithers, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus orientalis	Thornton, 1959	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus separatus	Thornton & Smithers, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus sinus	Thornton & New, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus talilus	Thornton & New, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus tandus	Smithers & Thornton, 1975	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus trachopetalus	Li, 1999	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus trepticus	Thornton & Smithers, 1974	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus wongae	Thornton & New, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus rhabdocladus	Li, 2002	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus subclarus	Mockford, 2003	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Haplophallus								Haplophallus thorntoni	Garcia Aldrete, 2003	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus bullicornis	Enderlein, 1911	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus fraternus	Enderlein, 1901	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus kwakiutl	Mockford, 1951	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus parviceps	Roesler, 1954	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus picicornis	(Fabricius, 1793)	Philotarsus flaviceps (Stephens, 1836); Philotarsus striatulus (Stephens, 1836); Philotarsus irroratus (Curtis, 1837); Philotarsus lasiopterus (Burmeister, 1839); Philotarsus pusillus (Zetterstedt, 1840); Philotarsus poecilopterus (Navas, 1913); Philotarsus [SPECIES NOT SPECIFIED] stigma Kolbe, 1880; Philotarsus fuscoguttata Enderlein, 1901; Philotarsus picicornis; Philotarsus flaviceps; Philotarsus lasiopterus; Philotarsus poecilopterus; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus sinensis	Li, 1997	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus thorntoni	Turner, 1984	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus zangdaicus	Li, 2002	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus zangxiaoicus	Li, 2002	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus arizonicus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus californicus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus digitatus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus incurvatus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus lobatus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus longipennis	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus mexicanus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus nebulosus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Philotarsinae	Philotarsus								Philotarsus potosinus	Mockford, 2007	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella achrysa	(Banks, 1941)	Aaroniella achrysus; Aaroniella achrysa; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella andrei	Thornton, 1991	Aaroniella badonneli Thornton, 1990; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella antennata	Thornton & Smithers, 1977	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella badonneli	(Danks, 1950)	Aaroniella eertmoedi Mockford, 1979; Aaroniella hanka Galil, 1984; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella bakeri	Thornton, 1981	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella betschi	Badonnel, 1976	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella bruchi	(Williner, 1943)	Aaroniella bruchi; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella caribe	(Mockford & Evans, 1976)	Aaroniella caribe; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella chamelana	Garcia Aldrete, 1996	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella crista	New & Thornton, 1975	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella dentata	Mockford & Evans, 1976	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella festiva	Mockford & Evans, 1976	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella galapagensis	Thornton & Woo, 1973	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella glabra	New & Thornton, 1975	
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella glossoptera	(Roesler, 1940)	Aaroniella glossopterus; Aaroniella glossoptera; 
Psocodea	Psocomorpha	Philotarsetae				Philotarsidae	Aaroniellinae	Aaroniella								Aaroniella gressitti	Thornton, Lee & Chui, 1972	
